SEQ_NUM,SEQ_,BLOCK_NM,REGNUM_BLOCK,A_47,W_3,W_4,W_8,W_13,W_15,W_16,W_17,W_18,W_20,W_21,W_24,W_25,W_27,W_28,W_29,W_30,W_31,W_36,W_38,W_39,W_40,W_41,wa1_age,wa2_fam,wa3_liveterm,wa4_child,wa5_direct,wa6_fac,wa7_construct,wa8_weakYN,wa9_weakscore,wa10_application,Price.percent,num.Apt,subway.km,walk.YN,num.House,facility_near,hospital_near_km,hospital_near_min,supply_tot,news_3month,news_6month,supply.ratio
15214,2313,HO,10699_HO,1800000,46F,W,10699,1st,N,n,2,RESI,0,8,0,3,4,18,37,n,n,n,N,N,N,0,1,3,2,2,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15218,2317,HO,10704_HO,0,46F,L,10704,1st,N,n,1,RESI,0,7,0,2,32,0,41,n,n,n,N,N,N,0,2,2,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15221,2320,HO,10706_HO,0,46F,L,10706,1st,N,n,0,RESI,0,7,0,3,1,0,53,n,n,n,N,N,N,0,3,3,1,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15228,2327,HO,10716_HO,0,46F,L,10716,1st,N,n,1,RESI,0,6,0,1,0,0,43,n,n,n,N,N,N,0,2,1,0,0,0,0,0,Y,3,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15241,2340,HO,10737_HO,1200000,46F,L,10737,1st,N,n,0,RESI,0,6,0,1,11,38,35,n,n,n,N,N,N,0,1,1,3,0,0,0,0,,0,1,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15243,2342,HO,10740_HO,520000,46F,W,10740,1st,N,n,0,RESI,0,8,0,2,16,25,53,n,n,n,N,N,N,0,3,2,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15248,2347,HO,10750_HO,0,46F,L,10750,1st,N,n,2,RESI,0,6,-3,3,0,0,32,n,Y,n,N,N,N,0,1,3,0,2,0,3,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15254,2353,HO,10756_HO,380000,46F,L,10756,1st,N,n,2,RESI,0,6,0,2,0,15,45,n,n,n,N,N,N,0,2,2,0,2,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15257,2356,HO,10763_HO,480000,46F,W,10763,1st,N,n,2,RESI,0,12,0,2,6,24,45,n,n,n,N,N,N,0,2,2,3,2,0,0,0,Y,3,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15265,2364,HO,10774_HO,460000,46F,W,10774,1st,N,n,1,RESI,0,8,0,3,4,19,51,n,n,n,N,N,N,0,3,3,2,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15279,2378,HO,10796_HO,0,46F,W,10796,1st,N,n,0,RESI,0,8,0,1,15,0,30,n,Y,n,N,N,N,0,1,1,3,0,0,3,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15281,2380,HO,10798_HO,2400000,46F,L,10798,1st,N,n,1,RESI,0,7,0,2,5,24,48,n,n,n,N,N,N,0,2,2,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15284,2383,HO,10804_HO,0,46F,L,10804,1st,N,n,0,RESI,0,7,0,1,24,0,52,n,n,n,N,N,N,0,3,1,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15299,2398,HO,10841_HO,7500000,46F,W,10841,1st,N,n,2,RESI,0,10,0,3,2,75,39,n,n,n,N,N,N,0,1,3,1,2,0,0,0,,0,3,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15305,2404,HO,10843_HO,3470000,46F,W,10843,1st,N,n,2,RESI,0,13,0,3,12,70,40,n,n,n,N,N,N,0,2,3,3,2,0,0,0,,0,3,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15309,2408,HO,10844_HO,660000,46F,W,10844,1st,N,n,1,RESI,0,9,0,3,23,25,56,n,n,n,N,N,N,0,3,3,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15316,2415,HO,10854_HO,0,46F,W,10854,1st,N,n,2,RESI,0,10,0,3,7,0,47,n,n,n,N,N,N,0,2,3,3,2,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15320,2419,HO,10856_HO,2600000,46F,L,10856,1st,N,n,0,RESI,0,7,0,1,8,26,57,n,n,n,N,N,N,0,3,1,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15322,2421,HO,10859_HO,160000,46F,W,10859,1st,N,n,0,RESI,0,9,0,3,13,8,59,n,n,n,N,N,N,0,3,3,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15326,2425,HO,10861_HO,0,46F,W,10861,1st,N,n,2,RESI,0,8,0,3,3,0,31,n,n,n,N,N,N,0,1,3,2,2,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15330,2429,HO,10863_HO,750000,46F,W,10863,1st,N,n,2,RESI,0,7,0,3,1,14,34,n,n,n,N,N,N,0,1,3,1,2,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15334,2433,HO,10865_HO,700000,46F,L,10865,1st,N,n,2,RESI,0,6,0,3,1,35,29,n,n,n,N,N,N,0,0,3,1,2,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15341,2440,HO,10873_HO,0,46F,W,10873,1st,N,n,1,RESI,0,8,0,2,7,0,54,n,n,n,N,N,N,0,3,2,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15346,2445,HO,10878_HO,400000,46F,W,10878,1st,N,n,2,RESI,0,12,0,3,8,16,37,n,Y,n,N,N,N,0,1,3,3,2,0,3,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15349,2448,HO,10881_HO,10000000,46F,W,10881,1st,N,n,1,RESI,0,9,0,1,13,100,41,n,n,n,N,N,N,0,2,1,3,0,0,0,0,,0,3,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15351,2450,HO,10882_HO,420000,46F,L,10882,1st,N,n,0,RESI,0,7,0,1,5,20,54,n,n,n,N,N,N,0,3,1,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15364,2463,HO,10891_HO,4900000,46F,W,10891,1st,N,n,2,RESI,0,12,0,3,6,49,48,n,n,n,N,N,N,0,2,3,3,2,0,0,0,,0,2,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15370,2469,HO,10899_HO,1280000,46F,W,10899,1st,N,n,2,RESI,0,12,0,3,17,62,33,n,n,n,N,N,N,0,1,3,3,2,0,0,0,,0,3,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15376,2475,HO,10905_HO,3500000,46F,W,10905,1st,N,n,2,RESI,0,11,0,3,10,35,51,n,n,n,N,N,N,0,3,3,3,2,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15380,2479,HO,10906_HO,0,46F,W,10906,1st,N,n,2,RESI,0,9,0,3,4,0,42,n,n,n,N,N,N,0,2,3,2,2,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15384,2483,HO,10907_HO,850000,46F,L,10907,1st,N,n,1,RESI,0,6,0,2,5,14,36,n,n,n,N,N,N,0,1,2,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15394,2493,HO,10917_HO,340000,46F,W,10917,1st,N,n,2,RESI,0,11,0,3,15,17,50,n,n,n,N,N,N,0,3,3,3,2,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15401,2500,HO,10924_HO,180000,46F,L,10924,1st,N,n,0,RESI,0,7,0,1,12,9,67,n,n,n,N,N,N,0,3,1,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15404,2503,HO,10928_HO,240000,46F,L,10928,1st,N,n,1,RESI,0,7,0,2,13,9,44,n,n,n,N,N,N,0,2,2,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15407,2506,HO,10929_HO,0,46F,W,10929,1st,N,n,2,RESI,0,13,0,3,17,0,46,n,n,n,N,N,N,0,2,3,3,2,0,0,0,Y,3,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15418,2517,HO,10946_HO,0,46F,W,10946,1st,N,n,2,RESI,0,8,0,3,3,0,33,n,n,n,N,N,N,0,1,3,2,2,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15422,2521,HO,10947_HO,0,46F,W,10947,1st,N,n,2,RESI,0,8,0,2,3,0,40,n,n,n,N,N,N,0,2,2,2,2,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15427,2526,HO,10952_HO,0,46F,L,10952,1st,N,n,1,RESI,0,6,0,1,5,0,47,n,n,n,N,N,N,0,2,1,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15443,2542,HO,10974_HO,570000,46F,L,10974,1st,N,n,2,RESI,0,6,0,2,0,12,45,n,n,n,N,N,N,0,2,2,0,2,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15446,2545,HO,10978_HO,620000,46F,W,10978,1st,N,n,0,RESI,0,9,0,3,63,31,63,n,n,n,N,N,N,0,3,3,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15450,2549,HO,10979_HO,0,46F,W,10979,1st,N,n,1,RESI,0,11,0,2,5,0,51,n,n,n,N,N,N,0,3,2,3,0,0,0,0,Y,3,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15453,2552,HO,10981_HO,0,46F,L,10981,1st,N,n,0,RESI,0,6,0,1,12,0,49,n,n,n,N,N,N,0,2,1,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15455,2554,HO,10982_HO,0,46F,L,10982,1st,N,n,1,RESI,0,6,0,2,6,0,37,n,n,n,N,N,N,0,1,2,3,0,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15458,2557,HO,10989_HO,3500000,46F,L,10989,1st,N,n,1,RESI,0,7,0,1,11,36,43,n,n,n,N,N,N,0,2,1,3,0,0,0,0,,0,1,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15466,2565,HO,10999_HO,0,46F,W,10999,1st,N,n,2,RESI,0,15,0,3,8,0,39,n,Y,n,N,N,N,0,1,3,3,2,0,3,0,Y,3,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
15470,2569,HO,11001_HO,0,46F,W,11001,1st,N,n,2,RESI,0,10,0,3,15,0,46,n,n,n,N,N,N,0,2,3,3,2,0,0,0,,0,0,0.395969642,25337,1.6,n,223097,0.4,14.98,52,600,100,186,1.185449821
18763,1553,A17,1014_A17,2500000,46F,L,1014,2nd,N,Y,0,RESI,6,6,0,3,0,25,68,n,n,n,N,N,N,0,3,3,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18769,1559,A17,1025_A17,0,46F,W,1025,2nd,6R,n,0,RESI,5,5,0,2,0,0,60,n,n,n,N,N,N,0,3,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18785,1575,A17,1039_A17,0,46F,W,1039,1st,N,n,0,RESI,6,6,0,1,3,0,67,n,n,n,N,N,N,0,3,1,2,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18787,1577,A17,1042_A17,0,46F,W,1042,2nd,N,n,0,RESI,4,4,0,1,0,0,78,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18806,1596,A17,1069_A17,0,46F,W,1069,2nd,N,n,1,RESI,2,5,-3,2,0,0,51,n,n,n,N,N,N,0,3,2,0,0,0,0,0,Y,3,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18818,1608,A17,1091_A17,0,46F,W,1091,2nd,N,n,2,RESI,6,9,0,2,0,0,43,n,n,n,N,N,N,0,2,2,0,2,0,0,0,Y,3,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18833,1623,A17,1108_A17,3700000,46F,L,1108,3rd,4R,Y,0,RESI,3,3,0,0,0,38,49,n,n,n,N,N,N,0,2,0,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18844,1634,A17,1116_A17,3700000,46F,W,1116,1st,5R,n,0,RESI,12,15,0,3,17,120,52,n,n,n,N,N,N,0,3,3,3,0,0,0,0,Y,3,3,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18854,1644,A17,1130_A17,4220000,46F,L,1130,3rd,N,n,0,RESI,5,5,0,1,0,47,68,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18863,1653,A17,1137_A17,0,46F,W,1137,2nd,3R,n,0,RESI,4,4,0,1,0,0,62,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18865,1655,A17,1138_A17,4500000,46F,W,1138,2nd,N,n,1,RESI,4,7,0,1,0,45,47,n,n,n,N,N,N,0,2,1,0,0,0,0,0,Y,3,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18871,1661,A17,1153_A17,0,46F,W,1153,2nd,6R,n,0,RESI,4,4,0,1,0,0,51,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18881,1671,A17,1168_A17,0,46F,W,1168,2nd,4R,n,0,RESI,4,4,0,1,0,0,53,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18890,1680,A17,1178_A17,0,46F,W,1178,3rd,N,n,0,RESI,6,6,0,5,0,0,80,n,n,n,N,N,N,0,3,3,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18911,1701,A17,1202_A17,3200000,46F,L,1202,3rd,6R,n,0,RESI,4,4,0,1,0,32,57,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18913,1703,A17,1208_A17,4500000,46F,L,1208,3rd,N,n,0,RESI,5,5,0,1,0,45,65,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18918,1708,A17,1215_A17,0,46F,W,1215,2nd,N,n,0,RESI,4,4,0,1,0,0,68,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18922,1712,A17,1227_A17,0,46F,W,1227,1st,N,n,0,RESI,3,6,-5,2,16,0,58,n,n,n,N,N,N,0,3,2,3,0,0,0,0,Y,3,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18945,1735,A17,1282_A17,0,46F,W,1282,1st,N,n,0,RESI,7,10,0,1,26,0,78,n,n,n,N,N,N,0,3,1,3,0,0,0,0,Y,3,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18955,1745,A17,1289_A17,0,46F,W,1289,2nd,N,n,0,RESI,4,7,0,1,0,0,74,n,n,n,N,N,N,0,3,1,0,0,0,0,0,Y,3,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18961,1751,A17,1294_A17,0,46F,W,1294,2nd,N,n,2,RESI,6,9,0,2,0,0,47,n,n,n,N,N,N,0,2,2,0,2,0,0,0,Y,3,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18981,1771,A17,1311_A17,0,46F,W,1311,3rd,N,n,1,RESI,2,5,0,1,0,0,39,n,n,n,N,N,N,0,1,1,0,0,0,0,0,Y,3,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18986,1776,A17,1317_A17,0,46F,L,1317,3rd,N,n,0,RESI,4,4,0,1,0,0,82,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18994,1784,A17,1327_A17,0,46F,L,1327,3rd,N,n,0,RESI,4,4,0,1,0,0,80,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
18996,1786,A17,1330_A17,0,46F,W,1330,1st,N,n,0,RESI,4,4,0,1,0,0,73,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19004,1794,A17,1341_A17,9600000,46F,L,1341,1st,3R,Y,0,RESI,10,13,0,1,15,96,56,Y,n,n,N,N,N,0,3,1,3,0,3,0,0,,0,3,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19028,1818,A17,1366_A17,1770000,46F,W,1366,3rd,N,n,0,RESI,6,9,0,1,0,59,77,n,n,n,N,N,N,0,3,1,0,0,0,0,0,Y,3,2,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19045,1835,A17,1396_A17,0,46F,L,1396,2nd,N,Y,2,RESI,6,9,0,2,0,0,41,n,n,n,N,N,N,0,2,2,0,2,0,0,0,Y,3,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19051,1841,A17,1413_A17,0,46F,W,1413,2nd,N,n,2,RESI,5,8,0,2,0,0,39,n,n,n,N,N,N,0,1,2,0,2,0,0,0,Y,3,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19058,1848,A17,1425_A17,0,46F,W,1425,2nd,N,n,0,RESI,5,5,0,2,0,0,69,n,n,n,N,N,N,0,3,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19064,1854,A17,1429_A17,780000,46F,W,1429,2nd,N,n,2,RESI,6,9,0,2,0,38,38,n,n,n,N,N,N,0,1,2,0,2,0,0,0,Y,3,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19071,1861,A17,1436_A17,0,46F,W,1436,2nd,N,n,0,RESI,5,5,0,2,0,0,77,n,n,n,N,N,N,0,3,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19074,1864,A17,1442_A17,0,46F,W,1442,3rd,N,n,1,RESI,4,7,0,2,0,0,44,n,n,n,N,N,N,0,2,2,0,0,0,0,0,Y,3,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19085,1875,A17,1455_A17,0,46F,W,1455,3rd,5R,n,0,RESI,5,5,0,2,0,0,51,n,n,n,N,N,N,0,3,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19116,1906,A17,1498_A17,0,46F,L,1498,3rd,N,n,0,RESI,1,1,-3,1,0,0,85,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19118,1908,A17,1506_A17,0,46F,L,1506,3rd,N,n,0,RESI,4,4,0,1,0,0,73,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19151,1941,A17,1529_A17,0,46F,W,1529,1st,N,n,1,RESI,3,6,0,1,2,0,30,n,n,n,N,N,N,0,1,1,1,0,0,0,0,Y,3,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19164,1954,A17,1547_A17,0,46F,W,1547,3rd,N,n,1,RESI,2,5,0,1,0,0,33,n,n,n,N,N,N,0,1,1,0,0,0,0,0,Y,3,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19166,1956,A17,1548_A17,1280000,46F,L,1548,3rd,N,n,0,RESI,4,4,0,1,0,32,69,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19170,1960,A17,1559_A17,0,46F,L,1559,3rd,N,n,0,RESI,0,2,-3,1,0,0,37,Y,n,n,N,N,N,0,1,1,0,0,3,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19182,1972,A17,1594_A17,4500000,46F,W,1594,3rd,N,n,0,RESI,5,5,0,1,0,45,66,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19186,1976,A17,1602_A17,0,46F,L,1602,2nd,N,Y,0,RESI,2,5,0,1,0,0,31,Y,n,n,N,N,N,0,1,1,0,0,3,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19194,1984,A17,1614_A17,0,46F,L,1614,1st,3R,Y,0,RESI,4,4,0,1,4,0,33,n,n,n,N,N,N,0,1,1,2,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19196,1986,A17,1616_A17,0,46F,W,1616,1st,6R,n,0,RESI,9,9,0,4,19,0,67,n,n,n,N,N,N,0,3,3,3,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19208,1998,A17,1626_A17,0,46F,W,1626,1st,3R,n,0,RESI,4,4,0,1,0,0,57,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19221,2011,A17,1663_A17,0,46F,L,1663,3rd,N,Y,1,RESI,4,7,0,1,0,0,50,n,n,n,N,N,N,0,3,1,0,0,0,0,0,Y,3,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19251,2041,A17,1704_A17,0,46F,W,1704,1st,N,n,0,RESI,6,6,0,3,0,0,81,n,n,n,N,N,N,0,3,3,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19255,2045,A17,1719_A17,0,46F,W,1719,1st,N,n,1,RESI,0,8,0,2,2,0,41,n,Y,n,N,N,N,0,2,2,1,0,0,3,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19258,2048,A17,1721_A17,9800000,46F,W,1721,1st,N,n,0,RESI,0,9,0,1,4,98,56,n,n,n,N,N,N,0,3,1,2,0,0,0,0,,0,3,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19260,2050,A17,1722_A17,1150000,46F,W,1722,1st,N,n,0,RESI,0,9,0,2,6,47,59,n,n,n,N,N,N,0,3,2,3,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19263,2053,A17,1731_A17,3700000,46F,W,1731,1st,N,n,0,RESI,0,7,0,1,4,37,61,n,n,n,N,N,N,0,3,1,2,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19265,2055,A17,1733_A17,3850000,46F,W,1733,1st,N,n,1,RESI,0,3,0,1,0,39,38,n,n,n,N,N,N,0,1,1,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19271,2061,A17,1746_A17,2690000,46F,W,1746,1st,N,n,0,RESI,0,7,0,2,27,56,27,n,n,n,N,N,N,0,0,2,3,0,0,0,0,,0,2,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19274,2064,A17,1753_A17,0,46F,W,1753,1st,N,n,2,RESI,0,8,0,3,3,0,35,n,n,n,N,N,N,0,1,3,2,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19278,2068,A17,1755_A17,0,46F,W,1755,1st,N,n,2,RESI,0,9,0,2,8,0,45,n,n,n,N,N,N,0,2,2,3,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19281,2071,A17,1757_A17,4700000,46F,W,1757,1st,N,n,0,RESI,0,3,-3,1,2,47,61,n,n,n,N,N,N,0,3,1,1,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19283,2073,A17,1758_A17,4315000,46F,W,1758,1st,N,n,0,RESI,0,13,0,1,22,115,51,n,n,n,N,N,N,0,3,1,3,0,0,0,0,Y,3,3,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19285,2075,A17,1759_A17,0,46F,W,1759,1st,N,n,1,RESI,0,6,0,2,4,0,40,n,n,n,N,N,N,0,2,2,2,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19288,2078,A17,1763_A17,0,46F,W,1763,1st,N,n,0,RESI,0,3,0,1,2,0,39,n,n,n,N,N,N,0,1,1,1,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19290,2080,A17,1768_A17,0,46F,W,1768,1st,N,n,0,RESI,0,4,0,1,0,0,51,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19292,2082,A17,1769_A17,3520222,46F,W,1769,1st,N,n,2,RESI,0,11,0,3,6,36,45,n,n,n,N,N,N,0,2,3,3,2,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
19296,2086,A17,1780_A17,3535000,46F,W,1780,1st,N,n,0,RESI,0,6,0,1,1,36,50,n,n,n,N,N,N,0,3,1,1,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
