,SEQ_NUM,SEQ_,BLOCK_NM,REGNUM_BLOCK,A_47,W_3,W_4,W_8,W_13,W_15,W_16,W_17,W_18,W_20,W_21,W_24,W_25,W_27,W_28,W_29,W_30,W_31,W_36,W_38,W_39,W_40,W_41,wa1_age,wa2_fam,wa3_liveterm,wa4_child,wa5_direct,wa6_fac,wa7_construct,wa8_weakYN,wa9_weakscore,wa10_application,Price.percent,num.Apt,subway.km,walk.YN,num.House,supply
4235,24417,1015,A5-1,50034_A5-1,2300000,46F,W,50034,2nd,N,n,1,N_RESI,4,4,0,2,0,46,30,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,1,0.435546955,29157,3.4,n,230273,135
4237,24422,1020,A5-1,50036_A5-1,1060000,46F,W,50036,2nd,N,n,1,N_RESI,2,2,0,2,0,13,28,n,n,n,2,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4239,24430,1028,A5-1,50041_A5-1,2600000,46F,W,50041,2nd,N,Y,1,N_RESI,4,4,0,2,0,45,34,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,1,0.435546955,29157,3.4,n,230273,135
4240,24432,1030,A5-1,50042_A5-1,0,46F,W,50042,3rd,N,n,2,N_RESI,6,6,0,3,0,0,33,n,n,n,5,2nd,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4242,24441,1039,A5-1,50046_A5-1,0,46F,W,50046,3rd,N,n,1,N_RESI,3,3,0,2,0,0,34,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4245,24446,1044,A5-1,50054_A5-1,0,46F,W,50054,1st,N,n,1,RESI,3,3,0,2,0,0,32,n,n,n,2,1st,RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4246,24449,1047,A5-1,50056_A5-1,3100000,46F,W,50056,3rd,N,n,1,N_RESI,3,3,0,2,0,44,28,n,n,n,3,1st,N_RESI,1,0,2,0,0,0,0,0,,0,1,0.435546955,29157,3.4,n,230273,135
4254,24478,1076,A5-1,50077_A5-1,0,46F,W,50077,1st,N,n,1,RESI,5,5,0,2,3,0,30,n,n,n,2,1st,RESI,1,1,2,2,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4255,24480,1078,A5-1,50080_A5-1,0,46F,W,50080,3rd,N,n,1,N_RESI,3,3,0,2,0,0,34,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4257,24490,1088,A5-1,50084_A5-1,820000,46F,W,50084,3rd,N,n,2,N_RESI,6,6,0,3,0,29,33,n,n,n,3,1st,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4259,24499,1097,A5-1,50088_A5-1,4500000,46F,W,50088,2nd,N,n,2,N_RESI,7,7,0,3,0,45,33,n,n,n,4,2nd,N_RESI,2,1,3,0,2,0,0,0,,0,1,0.435546955,29157,3.4,n,230273,135
4260,24503,1101,A5-1,50090_A5-1,900000,46F,W,50090,2nd,N,n,1,N_RESI,2,2,0,2,0,12,26,n,n,n,1,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4262,24510,1108,A5-1,50094_A5-1,0,46F,W,50094,1st,N,n,1,RESI,6,6,0,2,11,0,33,n,n,n,2,1st,RESI,1,1,2,3,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4264,24519,1117,A5-1,50097_A5-1,3750000,46F,W,50097,2nd,N,n,1,N_RESI,3,3,0,2,0,39,28,n,n,n,2,1st,N_RESI,1,0,2,0,0,0,0,0,,0,1,0.435546955,29157,3.4,n,230273,135
4266,24528,1126,A5-1,50101_A5-1,0,46F,W,50101,3rd,N,n,1,N_RESI,3,3,0,2,0,0,30,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4267,24533,1131,A5-1,50104_A5-1,8840000,46F,W,50104,3rd,N,n,1,N_RESI,6,6,0,2,0,94,31,n,n,n,5,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,3,0.435546955,29157,3.4,n,230273,135
4268,24536,1134,A5-1,50105_A5-1,500000,46F,W,50105,2nd,N,n,2,N_RESI,5,5,0,3,0,24,28,n,n,n,5,2nd,N_RESI,2,0,3,0,2,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4269,24539,1137,A5-1,50107_A5-1,2470000,46F,W,50107,2nd,N,n,2,N_RESI,6,6,0,3,0,26,33,n,n,n,5,2nd,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4271,24546,1144,A5-1,50109_A5-1,0,46F,W,50109,1st,N,n,1,RESI,2,2,0,2,0,0,27,n,n,n,3,1st,RESI,1,0,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4272,24549,1147,A5-1,50110_A5-1,0,46F,W,50110,1st,N,n,1,RESI,5,5,0,2,21,0,27,n,n,n,4,2nd,RESI,1,0,2,3,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4273,24552,1150,A5-1,50111_A5-1,460000,46F,W,50111,2nd,N,n,1,N_RESI,3,3,0,2,0,12,31,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4275,24560,1158,A5-1,50113_A5-1,300000,46F,W,50113,3rd,N,Y,1,N_RESI,3,3,0,2,0,15,31,n,n,n,5,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4276,24563,1161,A5-1,50114_A5-1,630000,46F,W,50114,3rd,N,n,1,N_RESI,2,2,0,2,0,7,29,n,n,n,1,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4278,24569,1167,A5-1,50118_A5-1,1020000,46F,W,50118,1st,N,n,1,RESI,6,6,0,2,31,23,31,n,n,n,4,2nd,RESI,1,1,2,3,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4280,24575,1173,A5-1,50122_A5-1,2800000,46F,W,50122,3rd,N,n,2,N_RESI,6,6,0,3,0,28,32,n,n,n,3,1st,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4281,24579,1177,A5-1,50124_A5-1,0,46F,W,50124,2nd,N,n,1,N_RESI,2,2,0,2,0,0,25,n,n,n,1,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4282,24581,1179,A5-1,50126_A5-1,0,46F,W,50126,3rd,N,n,1,N_RESI,3,3,0,2,0,0,31,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4283,24584,1182,A5-1,50128_A5-1,1500000,46F,W,50128,2nd,N,n,1,N_RESI,3,3,0,2,0,15,31,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4286,24593,1191,A5-1,50133_A5-1,2400000,46F,W,50133,1st,N,n,1,RESI,4,4,0,2,1,24,30,n,n,n,4,2nd,RESI,1,1,2,1,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4289,24609,1207,A5-1,50140_A5-1,1300000,46F,W,50140,2nd,N,n,1,N_RESI,6,6,0,3,0,42,40,n,n,n,1,1st,N_RESI,1,2,3,0,0,0,0,0,,0,1,0.435546955,29157,3.4,n,230273,135
4292,24618,1216,A5-1,50144_A5-1,4600000,46F,W,50144,1st,N,Y,1,RESI,4,4,0,2,0,46,31,n,n,n,3,1st,RESI,1,1,2,0,0,0,0,0,,0,1,0.435546955,29157,3.4,n,230273,135
4294,24628,1226,A5-1,50150_A5-1,0,46F,W,50150,3rd,N,n,1,RESI,4,4,0,2,0,0,41,n,n,n,2,1st,N_RESI,1,2,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4295,24631,1229,A5-1,50155_A5-1,320000,46F,W,50155,3rd,N,n,2,N_RESI,5,5,0,3,0,16,28,n,n,n,5,2nd,N_RESI,2,0,3,0,2,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4297,24640,1238,A5-1,50158_A5-1,0,46F,W,50158,2nd,N,n,1,N_RESI,3,3,0,2,0,0,30,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4298,24643,1241,A5-1,50159_A5-1,0,46F,W,50159,2nd,N,n,1,N_RESI,3,3,0,2,0,0,36,n,n,n,5,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4299,24646,1244,A5-1,50162_A5-1,0,46F,W,50162,3rd,N,n,1,N_RESI,3,3,0,2,0,0,36,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4302,24661,1259,A5-1,50168_A5-1,0,46F,W,50168,1st,N,n,1,RESI,6,6,0,2,14,0,33,n,n,n,5,2nd,RESI,1,1,2,3,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4303,24671,1269,A5-1,50174_A5-1,0,46F,W,50174,1st,N,n,2,RESI,7,7,0,3,1,0,38,n,n,n,3,1st,RESI,2,1,3,1,2,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4305,24677,1275,A5-1,50176_A5-1,0,46F,W,50176,1st,N,n,1,RESI,3,3,0,2,0,0,35,n,n,n,3,1st,RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4306,24679,1277,A5-1,50177_A5-1,0,46F,W,50177,2nd,N,n,1,N_RESI,4,4,0,2,0,0,40,n,n,n,4,2nd,N_RESI,1,2,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4308,24690,1288,A5-1,50181_A5-1,1800000,46F,W,50181,3rd,N,n,1,N_RESI,2,2,0,2,0,18,29,n,n,n,1,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4310,24704,1302,A5-1,50186_A5-1,0,46F,W,50186,1st,N,n,1,RESI,3,3,0,2,0,0,39,n,n,n,3,1st,RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4311,24707,1305,A5-1,50187_A5-1,480000,46F,W,50187,2nd,N,n,1,N_RESI,3,3,0,2,0,24,31,n,n,n,4,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4312,24710,1308,A5-1,50190_A5-1,0,46F,W,50190,1st,N,Y,1,RESI,3,3,0,2,2,0,29,n,n,n,2,1st,RESI,1,0,2,1,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4313,24713,1311,A5-1,50191_A5-1,0,46F,W,50191,1st,N,n,1,RESI,5,5,0,2,3,0,31,n,n,n,1,1st,RESI,1,1,2,2,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4314,24719,1317,A5-1,50194_A5-1,0,46F,W,50194,3rd,N,n,1,N_RESI,3,3,0,2,0,0,32,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4315,24722,1320,A5-1,50196_A5-1,900000,46F,W,50196,2nd,N,n,1,N_RESI,4,4,0,2,0,45,34,n,n,n,4,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,1,0.435546955,29157,3.4,n,230273,135
4317,24726,1324,A5-1,50198_A5-1,0,46F,W,50198,1st,N,n,1,RESI,6,6,0,2,10,0,31,n,n,n,2,1st,RESI,1,1,2,3,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4318,24728,1326,A5-1,50200_A5-1,2100000,46F,W,50200,2nd,N,n,1,N_RESI,4,4,0,3,0,21,34,n,n,n,2,1st,N_RESI,1,1,3,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4319,24731,1329,A5-1,50201_A5-1,1700000,46F,W,50201,3rd,N,n,1,N_RESI,3,3,0,2,0,17,30,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4320,24740,1338,A5-1,50207_A5-1,3700000,46F,W,50207,2nd,N,n,1,N_RESI,4,4,0,2,0,37,32,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,1,0.435546955,29157,3.4,n,230273,135
4322,24754,1352,A5-1,50213_A5-1,2220000,46F,W,50213,3rd,N,n,1,N_RESI,3,3,0,2,0,23,34,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4323,24757,1355,A5-1,50218_A5-1,620000,46F,W,50218,3rd,N,n,2,N_RESI,6,6,0,3,0,31,37,n,n,n,4,2nd,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4328,24775,1373,A5-1,50229_A5-1,2000000,46F,W,50229,1st,N,n,1,RESI,5,5,0,2,9,20,27,n,n,n,2,1st,RESI,1,0,2,3,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4332,24811,1409,A5-1,50251_A5-1,1010000,46F,W,50251,1st,N,n,1,RESI,10,10,0,2,9,16,40,n,Y,n,4,2nd,RESI,1,2,2,3,0,0,3,0,,0,0,0.435546955,29157,3.4,n,230273,135
4333,24814,1412,A5-1,50253_A5-1,900000,46F,W,50253,3rd,N,Y,1,N_RESI,3,3,0,2,0,9,31,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4334,24824,1422,A5-1,50259_A5-1,0,46F,W,50259,3rd,N,n,2,N_RESI,6,6,0,3,0,0,33,n,n,n,5,2nd,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4336,24836,1434,A5-1,50265_A5-1,0,46F,W,50265,3rd,N,n,2,RESI,6,6,0,3,0,0,34,n,n,n,3,1st,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4337,24839,1437,A5-1,50266_A5-1,0,46F,W,50266,3rd,N,n,1,N_RESI,4,4,0,2,0,0,45,n,n,n,5,2nd,N_RESI,1,2,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4339,24845,1443,A5-1,50272_A5-1,1490000,46F,W,50272,2nd,N,Y,2,N_RESI,6,6,0,3,0,24,33,n,n,n,4,2nd,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4346,24869,1467,A5-1,50286_A5-1,0,46F,W,50286,2nd,N,n,2,N_RESI,6,6,0,3,0,0,33,n,n,n,4,2nd,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4347,24872,1470,A5-1,50287_A5-1,140000,46F,W,50287,2nd,N,n,1,N_RESI,2,2,0,2,0,7,22,n,n,n,1,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4348,24874,1472,A5-1,50288_A5-1,1000000,46F,W,50288,3rd,N,n,1,N_RESI,3,3,0,2,0,26,33,n,n,n,4,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4349,24879,1477,A5-1,50292_A5-1,1400000,46F,W,50292,3rd,N,n,1,N_RESI,2,2,0,2,0,14,28,n,n,n,1,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4350,24881,1479,A5-1,50295_A5-1,2420000,46F,W,50295,1st,N,n,1,RESI,8,8,0,3,1,25,36,Y,n,n,4,2nd,RESI,1,1,3,1,0,3,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4352,24887,1485,A5-1,50303_A5-1,0,46F,W,50303,2nd,N,n,1,N_RESI,3,3,0,2,0,0,34,n,n,n,4,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4354,24893,1491,A5-1,50308_A5-1,360000,46F,W,50308,3rd,N,n,2,N_RESI,6,6,0,3,0,18,37,n,n,n,4,2nd,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4355,24896,1494,A5-1,50309_A5-1,280000,46F,W,50309,3rd,N,Y,1,N_RESI,3,3,0,2,0,14,30,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4356,24899,1497,A5-1,50310_A5-1,0,46F,W,50310,1st,N,n,2,RESI,5,5,0,3,0,0,24,n,n,n,3,1st,RESI,2,0,3,0,2,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4357,24903,1501,A5-1,50314_A5-1,0,46F,W,50314,1st,N,n,1,RESI,6,6,0,2,5,0,34,n,n,n,4,2nd,RESI,1,1,2,3,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
5090,27273,1174,A12-1,1027_A12-1,0,46F,W,1027,3rd,N,n,0,RESI,3,3,0,2,0,0,32,n,n,n,4,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5117,27372,1273,A12-1,10025_A12-1,220000,46F,W,10025,1st,N,n,1,RESI,3,3,0,2,1,11,27,n,n,n,2,1st,RESI,1,0,2,1,0,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5118,27375,1276,A12-1,10028_A12-1,0,46F,W,10028,3rd,N,n,2,N_RESI,6,6,0,3,0,0,36,n,n,n,3,1st,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5119,27382,1283,A12-1,10032_A12-1,1750000,46F,W,10032,1st,N,n,2,RESI,8,8,0,3,3,18,33,n,n,n,5,2nd,RESI,2,1,3,2,2,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5120,27386,1287,A12-1,10034_A12-1,0,46F,W,10034,2nd,N,n,1,N_RESI,6,6,0,2,0,0,31,n,Y,n,2,1st,N_RESI,1,1,2,0,0,0,3,0,,0,0,0.448787312,29157,1.4,n,230273,41
5121,27389,1290,A12-1,10040_A12-1,2600000,46F,W,10040,3rd,N,n,1,N_RESI,4,4,0,3,0,26,34,n,n,n,4,2nd,N_RESI,1,1,3,0,0,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5122,27397,1298,A12-1,10055_A12-1,2000000,46F,W,10055,1st,N,n,1,RESI,3,3,0,2,0,27,36,n,n,n,2,1st,RESI,1,1,2,0,0,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5124,27401,1302,A12-1,10068_A12-1,0,46F,W,10068,1st,N,n,1,RESI,4,4,0,2,0,0,41,n,n,n,2,1st,RESI,1,2,2,0,0,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5125,27403,1304,A12-1,10075_A12-1,970000,46F,W,10075,1st,N,n,1,RESI,4,4,0,2,3,20,29,n,n,n,1,1st,RESI,1,0,2,2,0,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5126,27405,1306,A12-1,10078_A12-1,2400000,46F,W,10078,1st,N,n,2,RESI,9,9,0,3,33,24,33,n,n,n,3,1st,RESI,2,1,3,3,2,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5129,27419,1320,A12-1,10100_A12-1,1040000,46F,W,10100,1st,N,n,1,RESI,6,6,0,2,2,52,36,n,n,n,3,1st,RESI,1,1,2,1,0,0,0,0,,0,2,0.448787312,29157,1.4,n,230273,41
5130,27424,1325,A12-1,10118_A12-1,0,46F,W,10118,1st,N,n,1,RESI,6,6,0,2,6,0,32,n,n,n,3,1st,RESI,1,1,2,3,0,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5131,27426,1327,A12-1,10148_A12-1,0,46F,W,10148,1st,N,Y,1,RESI,4,4,0,2,2,0,34,n,n,n,3,1st,RESI,1,1,2,1,0,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5132,27429,1330,A12-1,10154_A12-1,0,46F,W,10154,1st,N,Y,1,RESI,4,4,0,2,1,0,31,n,n,n,2,1st,RESI,1,1,2,1,0,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5133,27432,1333,A12-1,10157_A12-1,280000,46F,W,10157,1st,N,Y,1,RESI,5,5,0,2,20,14,24,n,n,n,1,1st,RESI,1,0,2,3,0,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5137,27442,1343,A12-1,10188_A12-1,6900000,46F,W,10188,1st,N,n,1,RESI,8,8,0,2,3,69,37,n,n,n,4,2nd,RESI,1,1,2,2,0,0,0,0,,0,3,0.448787312,29157,1.4,n,230273,41
5141,27457,1358,A12-1,10214_A12-1,3820000,46F,W,10214,2nd,N,n,1,N_RESI,5,5,0,2,0,52,33,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,2,0.448787312,29157,1.4,n,230273,41
5143,27462,1363,A12-1,10217_A12-1,0,46F,W,10217,1st,N,n,1,RESI,7,7,0,3,14,0,38,n,n,n,1,1st,RESI,1,1,3,3,0,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5144,27465,1366,A12-1,10219_A12-1,5640000,46F,W,10219,3rd,N,n,1,N_RESI,5,5,0,2,0,58,38,n,n,n,5,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,2,0.448787312,29157,1.4,n,230273,41
5145,27468,1369,A12-1,10242_A12-1,3200000,46F,W,10242,1st,N,n,1,RESI,6,6,0,2,14,32,34,n,n,n,2,1st,RESI,1,1,2,3,0,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5146,27474,1375,A12-1,10248_A12-1,0,46F,W,10248,2nd,N,n,2,N_RESI,5,5,0,3,0,0,28,n,n,n,3,1st,N_RESI,2,0,3,0,2,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5148,27482,1383,A12-1,10264_A12-1,0,46F,W,10264,1st,N,n,2,RESI,6,6,0,3,0,0,33,n,n,n,4,2nd,RESI,2,1,3,0,2,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5149,27486,1387,A12-1,10270_A12-1,680000,46F,W,10270,3rd,N,n,1,N_RESI,3,3,0,2,0,14,32,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5150,27489,1390,A12-1,10275_A12-1,500000,46F,W,10275,3rd,N,Y,1,RESI,2,2,0,2,0,10,29,n,n,n,2,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5151,27492,1393,A12-1,10281_A12-1,1030000,46F,W,10281,2nd,N,n,1,N_RESI,3,3,0,2,0,40,29,n,n,n,2,1st,N_RESI,1,0,2,0,0,0,0,0,,0,1,0.448787312,29157,1.4,n,230273,41
5152,27497,1398,A12-1,10283_A12-1,0,46F,W,10283,3rd,N,n,1,N_RESI,4,4,0,2,0,0,41,n,n,n,5,2nd,N_RESI,1,2,2,0,0,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5153,27500,1401,A12-1,10292_A12-1,360000,46F,W,10292,3rd,N,n,2,N_RESI,5,5,0,3,0,18,26,n,n,n,3,1st,N_RESI,2,0,3,0,2,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5157,27517,1418,A12-1,10319_A12-1,0,46F,W,10319,2nd,N,n,2,N_RESI,5,5,0,3,0,0,21,n,n,n,2,1st,N_RESI,2,0,3,0,2,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5159,27523,1424,A12-1,10328_A12-1,1400000,46F,W,10328,3rd,N,n,1,N_RESI,3,3,0,2,0,14,31,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5161,27527,1428,A12-1,10337_A12-1,0,46F,W,10337,1st,N,n,2,RESI,7,7,0,3,1,0,31,n,n,n,2,1st,RESI,2,1,3,1,2,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5163,27533,1434,A12-1,10346_A12-1,0,46F,W,10346,3rd,N,n,1,N_RESI,2,2,0,2,0,0,24,n,n,n,3,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5164,27536,1437,A12-1,10348_A12-1,900000,46F,L,10348,3rd,N,Y,1,N_RESI,4,4,0,3,0,9,30,n,n,n,5,2nd,N_RESI,1,1,3,0,0,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5165,27539,1440,A12-1,10351_A12-1,0,46F,W,10351,3rd,N,n,2,N_RESI,6,6,0,3,0,0,30,n,n,n,3,1st,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5166,27543,1444,A12-1,10355_A12-1,0,46F,W,10355,2nd,N,n,1,N_RESI,4,4,0,2,0,0,43,n,n,n,2,1st,N_RESI,1,2,2,0,0,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5168,27553,1454,A12-1,10367_A12-1,0,46F,W,10367,1st,N,n,1,RESI,9,9,0,2,10,0,30,n,Y,n,2,1st,RESI,1,1,2,3,0,0,3,0,,0,0,0.448787312,29157,1.4,n,230273,41
5169,27555,1456,A12-1,10369_A12-1,7300000,46F,W,10369,2nd,N,n,1,N_RESI,6,6,0,2,0,73,32,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,3,0.448787312,29157,1.4,n,230273,41
5176,27590,1491,A12-1,10444_A12-1,4900000,46F,W,10444,2nd,N,n,2,N_RESI,8,8,0,3,0,49,30,n,n,n,4,2nd,N_RESI,2,1,3,0,2,0,0,0,,0,2,0.448787312,29157,1.4,n,230273,41
5178,27598,1499,A12-1,10454_A12-1,3100000,46F,W,10454,1st,N,n,1,RESI,3,3,0,2,1,31,25,n,n,n,2,1st,RESI,1,0,2,1,0,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5179,27601,1502,A12-1,10457_A12-1,2450000,46F,W,10457,3rd,N,Y,1,N_RESI,3,3,0,2,0,25,39,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5180,27610,1511,A12-1,10473_A12-1,580000,46F,W,10473,3rd,N,n,1,N_RESI,3,3,0,2,0,29,30,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5181,27613,1514,A12-1,10478_A12-1,0,46F,W,10478,3rd,N,n,3,N_RESI,11,11,0,3,0,0,48,n,n,n,4,2nd,N_RESI,3,2,3,0,3,0,0,0,Y,3,0,0.448787312,29157,1.4,n,230273,41
5183,27620,1521,A12-1,10484_A12-1,1050000,46F,W,10484,3rd,N,n,1,N_RESI,3,3,0,3,0,21,26,n,n,n,2,1st,N_RESI,1,0,3,0,0,0,0,0,,0,0,0.448787312,29157,1.4,n,230273,41
5647,31108,1397,A7,10014_A7,1300000,46F,W,10014,2nd,N,n,1,N_RESI,6,6,0,2,0,13,36,n,Y,n,3,1st,N_RESI,1,1,2,0,0,0,3,0,,0,0,0.389207935,29157,3.7,n,238111,72
5649,31124,1413,A7,10035_A7,1800000,46F,W,10035,2nd,N,n,1,N_RESI,4,4,0,3,0,36,29,n,n,n,2,1st,N_RESI,1,0,3,0,0,0,0,0,,0,1,0.389207935,29157,3.7,n,238111,72
5650,31127,1416,A7,10038_A7,700000,46F,W,10038,2nd,N,n,1,N_RESI,2,2,0,2,0,7,24,n,n,n,1,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.389207935,29157,3.7,n,238111,72
